date,timestamp,open,high,low,close,volume
2026-04-02T23:00:00Z,1775170800000,2059.07,2061.0,2052.59,2055.96,101416.402
2026-04-03T00:00:00Z,1775174400000,2055.97,2058.71,2048.52,2052.06,64518.336
2026-04-03T01:00:00Z,1775178000000,2052.06,2061.88,2044.0,2049.43,147551.677
2026-04-03T02:00:00Z,1775181600000,2049.44,2059.17,2038.35,2051.43,183280.975
2026-04-03T03:00:00Z,1775185200000,2051.42,2056.4,2049.0,2053.0,83170.477
2026-04-03T04:00:00Z,1775188800000,2053.01,2057.0,2047.57,2053.64,53603.495
2026-04-03T05:00:00Z,1775192400000,2053.64,2063.99,2046.16,2056.16,100920.9
2026-04-03T06:00:00Z,1775196000000,2056.16,2066.0,2053.78,2062.66,78388.302
2026-04-03T07:00:00Z,1775199600000,2062.67,2074.6,2061.11,2064.98,125236.688
2026-04-03T08:00:00Z,1775203200000,2064.98,2071.14,2057.16,2059.85,96548.669
2026-04-03T09:00:00Z,1775206800000,2059.85,2063.15,2055.68,2060.07,52943.531
2026-04-03T10:00:00Z,1775210400000,2060.06,2060.07,2052.02,2058.68,67414.227
2026-04-03T11:00:00Z,1775214000000,2058.69,2064.05,2056.74,2061.87,58113.659
2026-04-03T12:00:00Z,1775217600000,2061.88,2084.02,2043.6,2049.05,296346.96
2026-04-03T13:00:00Z,1775221200000,2049.04,2050.21,2040.26,2047.21,174635.401
2026-04-03T14:00:00Z,1775224800000,2047.21,2056.6,2044.25,2053.35,114951.665
2026-04-03T15:00:00Z,1775228400000,2053.35,2056.85,2048.09,2050.31,64887.757
2026-04-03T16:00:00Z,1775232000000,2050.31,2055.9,2048.58,2053.7,60569.833
2026-04-03T17:00:00Z,1775235600000,2053.7,2054.5,2042.4,2049.21,72234.171
2026-04-03T18:00:00Z,1775239200000,2049.2,2052.5,2046.85,2048.2,44888.027
2026-04-03T19:00:00Z,1775242800000,2048.2,2053.28,2044.2,2051.43,37560.728
2026-04-03T20:00:00Z,1775246400000,2051.42,2054.1,2050.83,2051.7,29165.979
2026-04-03T21:00:00Z,1775250000000,2051.71,2060.99,2051.63,2057.25,59104.131
2026-04-03T22:00:00Z,1775253600000,2057.26,2058.72,2048.54,2051.09,38447.258
2026-04-03T23:00:00Z,1775257200000,2051.09,2053.36,2048.37,2052.92,33226.951
2026-04-04T00:00:00Z,1775260800000,2052.93,2053.0,2050.47,2051.25,21777.976
2026-04-04T01:00:00Z,1775264400000,2051.25,2052.93,2048.62,2050.52,22801.701
